trID	epochTime	oldVer	newVer	humanTime	distFromV0InDays	runningYearFromV0	runningMonthFromV0	#numOldTables	#numNewTables	#numOldAttrs	#numNewAttrs	tablesIns	tablesDel	attrsInsWithTableIns	attrsbDelWithTableDel	attrsInjected	attrsEjected	attrsWithTypeUpd	attrsInPKUpd	tableDelta	attrDelta	attrBirthsSum	attrDeathsSum	attrUpdsSum	Expansion	Maintenance	TotalAttrActivity	
162	1517309433	1517230269.sql	1517309433.sql	2018-01-30 10:50:33	1706	5	57	23	23	303	303	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
163	1518176120	1517309433.sql	1518176120.sql	2018-02-09 11:35:20	1716	5	57	23	23	303	303	0	0	0	0	1	1	1	0	0	0	1	1	1	1	2	3	
164	1518343961	1518176120.sql	1518343961.sql	2018-02-11 10:12:41	1718	5	57	23	23	303	303	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
165	1526905704	1518343961.sql	1526905704.sql	2018-05-21 12:28:24	1817	5	60	23	23	303	303	0	0	0	0	1	1	1	0	0	0	1	1	1	1	2	3	
166	1531314141	1526905704.sql	1531314141.sql	2018-07-11 13:02:21	1868	6	62	23	24	303	312	1	0	9	0	0	0	0	0	1	9	9	0	0	9	0	9	
167	1532431014	1531314141.sql	1532431014.sql	2018-07-24 11:16:54	1881	6	62	24	24	312	313	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
168	1541691634	1532431014.sql	1541691634.sql	2018-11-08 15:40:34	1989	6	66	24	24	313	313	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	
169	1544297641	1541691634.sql	1544297641.sql	2018-12-08 19:34:01	2019	6	67	24	22	313	271	0	2	0	42	0	0	0	0	-2	-42	0	42	0	0	42	42	
170	1545395784	1544297641.sql	1545395784.sql	2018-12-21 12:36:24	2031	6	67	22	22	271	271	0	0	0	0	0	0	5	0	0	0	0	0	5	0	5	5	
171	1545412715	1545395784.sql	1545412715.sql	2018-12-21 17:18:35	2032	6	67	22	22	271	272	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
172	1547129350	1545412715.sql	1547129350.sql	2019-01-10 14:09:10	2052	6	68	22	23	272	282	1	0	10	0	0	0	0	0	1	10	10	0	0	10	0	10	
173	1549884491	1547129350.sql	1549884491.sql	2019-02-11 11:28:11	2083	6	69	23	23	282	281	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	
174	1549899773	1549884491.sql	1549899773.sql	2019-02-11 15:42:53	2084	6	69	23	23	281	279	0	0	0	0	0	2	0	0	0	-2	0	2	0	0	2	2	
175	1549908394	1549899773.sql	1549908394.sql	2019-02-11 18:06:34	2084	6	69	23	23	279	278	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	
176	1550053407	1549908394.sql	1550053407.sql	2019-02-13 10:23:27	2085	6	69	23	23	278	277	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	
177	1550151800	1550053407.sql	1550151800.sql	2019-02-14 13:43:20	2087	6	69	23	23	277	283	0	0	0	0	7	1	0	0	0	6	7	1	0	7	1	8	
178	1550246241	1550151800.sql	1550246241.sql	2019-02-15 15:57:21	2088	6	69	23	22	283	269	0	1	0	14	0	0	0	0	-1	-14	0	14	0	0	14	14	
179	1550499156	1550246241.sql	1550499156.sql	2019-02-18 14:12:36	2091	6	69	22	20	269	233	0	2	0	36	0	0	0	0	-2	-36	0	36	0	0	36	36	
180	1550572308	1550499156.sql	1550572308.sql	2019-02-19 10:31:48	2091	6	69	20	20	233	233	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
181	1551184005	1550572308.sql	1551184005.sql	2019-02-26 12:26:45	2098	6	69	20	20	233	232	0	0	0	0	0	1	0	0	0	-1	0	1	0	0	1	1	
182	1551443732	1551184005.sql	1551443732.sql	2019-03-01 12:35:32	2101	6	69	20	20	232	231	0	0	0	0	1	2	0	0	0	-1	1	2	0	1	2	3	
183	1552397081	1551443732.sql	1552397081.sql	2019-03-12 13:24:41	2113	6	70	20	20	231	232	0	0	0	0	2	1	0	0	0	1	2	1	0	2	1	3	
184	1552483486	1552397081.sql	1552483486.sql	2019-03-13 13:24:46	2114	6	70	20	20	232	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
185	1553618512	1552483486.sql	1553618512.sql	2019-03-26 16:41:52	2127	6	70	20	21	232	239	1	0	7	0	0	0	0	0	1	7	7	0	0	7	0	7	
186	1553686965	1553618512.sql	1553686965.sql	2019-03-27 11:42:45	2127	6	70	21	21	239	239	1	1	16	16	0	0	0	0	0	0	16	16	0	16	16	32	
187	1554304936	1553686965.sql	1554304936.sql	2019-04-03 15:22:16	2135	6	71	21	21	239	240	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	
188	1554460557	1554304936.sql	1554460557.sql	2019-04-05 10:35:57	2136	6	71	21	21	240	240	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	2	
189	1554916980	1554460557.sql	1554916980.sql	2019-04-10 17:23:00	2142	6	71	21	21	240	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
