trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
295;1415554254;1414404572.sql;1415554254.sql;123;123;807;807;0;0;0;0;0;0;0;0
296;1415802652;1415554254.sql;1415802652.sql;123;123;807;807;0;0;0;0;0;0;0;0
297;1416408693;1415802652.sql;1416408693.sql;123;124;807;811;1;0;1;1;0;0;4;0
298;1416434926;1416408693.sql;1416434926.sql;124;124;811;811;0;0;0;0;0;0;0;0
299;1416450388;1416434926.sql;1416450388.sql;124;124;811;811;0;0;0;0;0;0;0;0
300;1416769792;1416450388.sql;1416769792.sql;124;124;811;811;0;0;2;2;0;0;0;0
301;1416819071;1416769792.sql;1416819071.sql;124;124;811;811;0;0;0;0;0;0;0;0
302;1416821623;1416819071.sql;1416821623.sql;124;124;811;811;0;0;0;0;0;0;0;0
303;1416824246;1416821623.sql;1416824246.sql;124;124;811;811;0;0;0;0;0;0;0;0
304;1416895950;1416824246.sql;1416895950.sql;124;124;811;811;0;0;0;0;0;0;0;0
305;1417118794;1416895950.sql;1417118794.sql;124;124;811;811;0;0;0;0;0;0;0;0
306;1417630732;1417118794.sql;1417630732.sql;124;124;811;811;0;0;0;0;0;0;0;0
307;1417756156;1417630732.sql;1417756156.sql;124;124;811;811;0;0;0;0;0;0;0;0
308;1417756676;1417756156.sql;1417756676.sql;124;124;811;811;0;0;0;0;0;0;0;0
309;1422783860;1417756676.sql;1422783860.sql;124;124;811;811;0;0;0;0;0;0;0;0
310;1427887069;1422783860.sql;1427887069.sql;124;124;811;811;0;0;0;0;1;0;0;0
311;1429466267;1427887069.sql;1429466267.sql;124;123;811;758;0;1;0;0;0;0;0;53
312;1429957006;1429466267.sql;1429957006.sql;123;123;758;758;0;0;0;0;0;0;0;0
313;1430199263;1429957006.sql;1430199263.sql;123;123;758;758;0;0;0;0;0;0;0;0
314;1432308369;1430199263.sql;1432308369.sql;123;123;758;758;0;0;0;0;0;0;0;0
315;1432738625;1432308369.sql;1432738625.sql;123;123;758;758;0;0;0;0;0;0;0;0
316;1432988149;1432738625.sql;1432988149.sql;123;123;758;758;0;0;0;0;0;0;0;0
317;1433921246;1432988149.sql;1433921246.sql;123;123;758;758;0;0;0;0;0;0;0;0
318;1435325755;1433921246.sql;1435325755.sql;123;123;758;759;0;0;1;0;1;0;0;0
319;1436077307;1435325755.sql;1436077307.sql;123;123;759;758;0;0;0;1;0;0;0;0
320;1436355915;1436077307.sql;1436355915.sql;123;124;758;759;1;0;0;2;0;0;3;0
321;1436461332;1436355915.sql;1436461332.sql;124;125;759;767;1;0;0;0;0;0;8;0
322;1437112721;1436461332.sql;1437112721.sql;125;125;767;767;0;0;0;0;1;0;0;0
323;1437427926;1437112721.sql;1437427926.sql;125;125;767;767;0;0;0;0;0;0;0;0
324;1437820588;1437427926.sql;1437820588.sql;125;125;767;767;0;0;0;0;0;0;0;0
325;1437996162;1437820588.sql;1437996162.sql;125;125;767;767;0;0;0;0;0;0;0;0
326;1438187254;1437996162.sql;1438187254.sql;125;125;767;767;0;0;2;2;0;0;0;0
327;1438647449;1438187254.sql;1438647449.sql;125;124;767;765;0;1;0;0;0;0;0;2
328;1439546472;1438647449.sql;1439546472.sql;124;124;765;765;0;0;0;0;0;0;0;0
329;1439761340;1439546472.sql;1439761340.sql;124;124;765;765;0;0;0;0;0;0;0;0
330;1439812208;1439761340.sql;1439812208.sql;124;124;765;765;0;0;0;0;0;0;0;0
331;1439817207;1439812208.sql;1439817207.sql;124;124;765;765;0;0;0;0;0;0;0;0
332;1439819649;1439817207.sql;1439819649.sql;124;124;765;765;0;0;0;0;0;0;0;0
333;1439821707;1439819649.sql;1439821707.sql;124;124;765;765;0;0;0;0;0;0;0;0
334;1439896854;1439821707.sql;1439896854.sql;124;124;765;765;0;0;0;0;0;0;0;0
335;1440928076;1439896854.sql;1440928076.sql;124;124;765;765;0;0;0;0;0;0;0;0
336;1441297562;1440928076.sql;1441297562.sql;124;124;765;765;0;0;0;0;0;0;0;0
337;1442307004;1441297562.sql;1442307004.sql;124;125;765;774;1;0;0;0;0;0;9;0
338;1442313928;1442307004.sql;1442313928.sql;125;125;774;774;0;0;0;0;0;0;0;0
339;1442340485;1442313928.sql;1442340485.sql;125;125;774;773;0;0;0;1;0;0;0;0
340;1442405080;1442340485.sql;1442405080.sql;125;125;773;773;0;0;0;0;0;0;0;0
341;1442648027;1442405080.sql;1442648027.sql;125;126;773;776;1;0;0;0;0;0;3;0
342;1443116357;1442648027.sql;1443116357.sql;126;126;776;776;0;0;0;0;0;0;0;0
343;1444134102;1443116357.sql;1444134102.sql;126;126;776;776;0;0;0;0;0;0;0;0
344;1444226874;1444134102.sql;1444226874.sql;126;126;776;776;0;0;0;0;0;0;0;0
345;1444235822;1444226874.sql;1444235822.sql;126;126;776;776;0;0;0;0;0;0;0;0
346;1444668844;1444235822.sql;1444668844.sql;126;126;776;776;0;0;0;0;0;0;0;0
347;1444670767;1444668844.sql;1444670767.sql;126;126;776;776;0;0;2;2;0;0;0;0
348;1444801713;1444670767.sql;1444801713.sql;126;126;776;776;0;0;0;0;0;0;0;0
349;1444801786;1444801713.sql;1444801786.sql;126;126;776;776;0;0;0;0;0;0;0;0
350;1446405882;1444801786.sql;1446405882.sql;126;126;776;776;0;0;0;0;0;0;0;0
351;1448001656;1446405882.sql;1448001656.sql;126;126;776;777;0;0;1;0;0;0;0;0
352;1449752995;1448001656.sql;1449752995.sql;126;126;777;777;0;0;0;0;0;0;0;0
353;1449761975;1449752995.sql;1449761975.sql;126;126;777;777;0;0;0;0;0;0;0;0
354;1450877126;1449761975.sql;1450877126.sql;126;126;777;777;0;0;0;0;0;0;0;0
355;1450931907;1450877126.sql;1450931907.sql;126;126;777;777;0;0;0;0;0;0;0;0
356;1451018790;1450931907.sql;1451018790.sql;126;126;777;777;0;0;0;0;0;0;0;0
357;1451277757;1451018790.sql;1451277757.sql;126;126;777;777;0;0;0;0;0;0;0;0
358;1451541199;1451277757.sql;1451541199.sql;126;126;777;777;0;0;0;0;0;0;0;0
359;1451892196;1451541199.sql;1451892196.sql;126;126;777;777;0;0;0;0;1;0;0;0
360;1452153046;1451892196.sql;1452153046.sql;126;126;777;777;0;0;0;0;0;0;0;0
361;1452154367;1452153046.sql;1452154367.sql;126;126;777;777;0;0;0;0;0;0;0;0
362;1452164687;1452154367.sql;1452164687.sql;126;126;777;777;0;0;0;0;0;0;0;0
363;1452243929;1452164687.sql;1452243929.sql;126;126;777;777;0;0;0;0;0;0;0;0
364;1452591705;1452243929.sql;1452591705.sql;126;126;777;777;0;0;0;0;0;0;0;0
365;1452697909;1452591705.sql;1452697909.sql;126;126;777;777;0;0;0;0;0;0;0;0
366;1452703730;1452697909.sql;1452703730.sql;126;126;777;777;0;0;0;0;0;0;0;0
367;1452714658;1452703730.sql;1452714658.sql;126;126;777;777;0;0;0;0;0;0;0;0
368;1452714773;1452714658.sql;1452714773.sql;126;126;777;777;0;0;0;0;0;0;0;0
369;1452760697;1452714773.sql;1452760697.sql;126;126;777;777;0;0;0;0;0;0;0;0
370;1452760712;1452760697.sql;1452760712.sql;126;126;777;777;0;0;0;0;0;0;0;0
371;1452926633;1452760712.sql;1452926633.sql;126;126;777;777;0;0;0;0;0;0;0;0
372;1453106845;1452926633.sql;1453106845.sql;126;126;777;777;0;0;0;0;1;0;0;0
373;1453304865;1453106845.sql;1453304865.sql;126;126;777;777;0;0;0;0;0;0;0;0
374;1453384386;1453304865.sql;1453384386.sql;126;126;777;777;0;0;0;0;0;0;0;0
375;1453672797;1453384386.sql;1453672797.sql;126;126;777;777;0;0;0;0;0;0;0;0
376;1455798046;1453672797.sql;1455798046.sql;126;126;777;778;0;0;1;0;0;0;0;0
377;1457695428;1455798046.sql;1457695428.sql;126;126;778;780;0;0;2;0;0;0;0;0
378;1457855729;1457695428.sql;1457855729.sql;126;125;780;776;0;1;0;0;0;0;0;4
379;1458209766;1457855729.sql;1458209766.sql;125;125;776;776;0;0;0;0;0;0;0;0
380;1459007941;1458209766.sql;1459007941.sql;125;126;776;781;1;0;0;0;0;0;5;0
381;1459012743;1459007941.sql;1459012743.sql;126;126;781;781;0;0;0;0;0;0;0;0
382;1459100187;1459012743.sql;1459100187.sql;126;126;781;782;0;0;1;0;0;0;0;0
383;1459187226;1459100187.sql;1459187226.sql;126;126;782;782;0;0;1;1;0;0;0;0
384;1460645191;1459187226.sql;1460645191.sql;126;126;782;782;0;0;0;0;1;0;0;0
385;1460918013;1460645191.sql;1460918013.sql;126;126;782;782;0;0;0;0;1;0;0;0
386;1462427291;1460918013.sql;1462427291.sql;126;126;782;784;0;0;2;0;0;0;0;0
387;1463026374;1462427291.sql;1463026374.sql;126;126;784;784;0;0;0;0;0;0;0;0
388;1463295909;1463026374.sql;1463295909.sql;126;129;784;797;3;0;0;0;0;0;13;0
389;1464885264;1463295909.sql;1464885264.sql;129;130;797;802;1;0;0;0;3;0;5;0
390;1465234973;1464885264.sql;1465234973.sql;130;130;802;802;0;0;0;0;0;0;0;0
391;1465356729;1465234973.sql;1465356729.sql;130;129;802;797;0;1;0;0;4;0;0;5
392;1465390980;1465356729.sql;1465390980.sql;129;130;797;802;1;0;0;0;4;0;5;0
393;1465449156;1465390980.sql;1465449156.sql;130;130;802;802;0;0;0;0;1;0;0;0
394;1465475363;1465449156.sql;1465475363.sql;130;130;802;802;0;0;0;0;0;0;0;0
395;1465960402;1465475363.sql;1465960402.sql;130;130;802;802;0;0;0;0;0;0;0;0
396;1465963816;1465960402.sql;1465963816.sql;130;130;802;802;0;0;0;0;0;0;0;0
397;1465963997;1465963816.sql;1465963997.sql;130;130;802;802;0;0;0;0;0;0;0;0
398;1465964163;1465963997.sql;1465964163.sql;130;130;802;802;0;0;0;0;0;0;0;0
399;1465968943;1465964163.sql;1465968943.sql;130;130;802;802;0;0;0;0;0;0;0;0
400;1466496949;1465968943.sql;1466496949.sql;130;130;802;803;0;0;1;0;0;0;0;0
401;1466503079;1466496949.sql;1466503079.sql;130;130;803;803;0;0;0;0;0;0;0;0
402;1466681771;1466503079.sql;1466681771.sql;130;130;803;803;0;0;0;0;0;0;0;0
403;1466684582;1466681771.sql;1466684582.sql;130;130;803;803;0;0;0;0;0;0;0;0
404;1466705183;1466684582.sql;1466705183.sql;130;131;803;814;1;0;0;0;0;0;11;0
405;1466867937;1466705183.sql;1466867937.sql;131;131;814;814;0;0;0;0;0;0;0;0
406;1466944942;1466867937.sql;1466944942.sql;131;131;814;814;0;0;0;0;0;0;0;0
407;1467014813;1466944942.sql;1467014813.sql;131;131;814;815;0;0;1;0;0;0;0;0
408;1467449990;1467014813.sql;1467449990.sql;131;128;815;802;0;3;0;0;0;0;0;13
409;1467563934;1467449990.sql;1467563934.sql;128;131;802;815;3;0;0;0;0;0;13;0
410;1467610068;1467563934.sql;1467610068.sql;131;128;815;802;0;3;0;0;0;0;0;13
411;1467705148;1467610068.sql;1467705148.sql;128;131;802;815;3;0;0;0;0;0;13;0
412;1467707864;1467705148.sql;1467707864.sql;131;131;815;815;0;0;0;0;0;0;0;0
413;1467718385;1467707864.sql;1467718385.sql;131;131;815;815;0;0;0;0;0;0;0;0
414;1467879621;1467718385.sql;1467879621.sql;131;131;815;816;0;0;1;0;0;0;0;0
415;1468324632;1467879621.sql;1468324632.sql;131;131;816;816;0;0;0;0;0;1;0;0
416;1468419872;1468324632.sql;1468419872.sql;131;131;816;817;0;0;1;0;0;0;0;0
417;1468435500;1468419872.sql;1468435500.sql;131;131;817;817;0;0;0;0;0;0;0;0
418;1468556560;1468435500.sql;1468556560.sql;131;131;817;817;0;0;0;0;1;0;0;0
419;1468903507;1468556560.sql;1468903507.sql;131;131;817;817;0;0;0;0;0;0;0;0
420;1469557336;1468903507.sql;1469557336.sql;131;132;817;822;1;0;0;0;0;0;5;0
421;1469631446;1469557336.sql;1469631446.sql;132;132;822;821;0;0;0;1;1;0;0;0
422;1469637561;1469631446.sql;1469637561.sql;132;132;821;821;0;0;0;0;0;0;0;0
423;1472198462;1469637561.sql;1472198462.sql;132;134;821;829;2;0;0;0;0;0;8;0
424;1475192397;1472198462.sql;1475192397.sql;134;131;829;815;0;3;0;2;2;0;0;12
425;1478094782;1475192397.sql;1478094782.sql;131;134;815;829;3;0;2;0;1;0;12;0
426;1483981222;1478094782.sql;1483981222.sql;134;135;829;832;1;0;0;0;0;0;3;0
427;1484062277;1483981222.sql;1484062277.sql;135;135;832;834;0;0;2;0;0;0;0;0
428;1484064455;1484062277.sql;1484064455.sql;135;135;834;834;0;0;0;0;0;0;0;0
429;1484122748;1484064455.sql;1484122748.sql;135;135;834;833;0;0;0;1;0;0;0;0
430;1485442237;1484122748.sql;1485442237.sql;135;135;833;833;0;0;0;0;0;0;0;0
431;1485495344;1485442237.sql;1485495344.sql;135;135;833;833;0;0;0;0;0;0;0;0
432;1485501106;1485495344.sql;1485501106.sql;135;135;833;833;0;0;0;0;0;0;0;0
433;1485502949;1485501106.sql;1485502949.sql;135;135;833;833;0;0;0;0;0;0;0;0
434;1485793020;1485502949.sql;1485793020.sql;135;135;833;833;0;0;0;0;0;0;0;0
435;1486143933;1485793020.sql;1486143933.sql;135;135;833;833;0;0;0;0;0;0;0;0
436;1486144466;1486143933.sql;1486144466.sql;135;135;833;833;0;0;0;0;0;0;0;0
437;1486194581;1486144466.sql;1486194581.sql;135;135;833;833;0;0;0;0;0;0;0;0
438;1486366842;1486194581.sql;1486366842.sql;135;135;833;833;0;0;0;0;0;0;0;0
439;1488118880;1486366842.sql;1488118880.sql;135;132;833;800;1;4;0;0;0;0;16;49
440;1488215314;1488118880.sql;1488215314.sql;132;132;800;801;0;0;1;0;1;0;0;0
441;1488386043;1488215314.sql;1488386043.sql;132;132;801;801;0;0;0;0;2;0;0;0
442;1488809876;1488386043.sql;1488809876.sql;132;132;801;801;0;0;0;0;2;0;0;0
443;1488891874;1488809876.sql;1488891874.sql;132;132;801;801;0;0;0;0;0;0;0;0
444;1489593668;1488891874.sql;1489593668.sql;132;132;801;798;0;0;1;4;0;0;0;0
445;1489722711;1489593668.sql;1489722711.sql;132;132;798;802;0;0;4;0;0;0;0;0
446;1490073137;1489722711.sql;1490073137.sql;132;132;802;800;0;0;0;2;0;0;0;0
447;1491238153;1490073137.sql;1491238153.sql;132;133;800;803;1;0;1;1;0;0;3;0
448;1491560374;1491238153.sql;1491560374.sql;133;133;803;803;0;0;0;0;0;0;0;0
449;1491709687;1491560374.sql;1491709687.sql;133;132;803;798;0;1;0;1;0;0;0;4
450;1491710526;1491709687.sql;1491710526.sql;132;132;798;798;0;0;0;0;0;0;0;0
451;1491719141;1491710526.sql;1491719141.sql;132;129;798;785;0;3;0;0;0;0;0;13
452;1491757408;1491719141.sql;1491757408.sql;129;129;785;785;0;0;0;0;0;0;0;0
453;1491817384;1491757408.sql;1491817384.sql;129;129;785;785;0;0;0;0;0;0;0;0
454;1491896180;1491817384.sql;1491896180.sql;129;129;785;786;1;1;2;2;0;0;4;3
455;1491950526;1491896180.sql;1491950526.sql;129;129;786;786;0;0;0;0;0;0;0;0
456;1491988557;1491950526.sql;1491988557.sql;129;129;786;787;0;0;1;0;0;0;0;0
457;1492504496;1491988557.sql;1492504496.sql;129;128;787;779;0;1;0;0;0;0;0;8
458;1492629878;1492504496.sql;1492629878.sql;128;129;779;782;1;0;0;0;0;0;3;0
459;1492781253;1492629878.sql;1492781253.sql;129;129;782;782;0;0;0;0;1;0;0;0
460;1493046000;1492781253.sql;1493046000.sql;129;130;782;785;1;0;0;1;0;0;4;0
461;1493114093;1493046000.sql;1493114093.sql;130;130;785;785;0;0;0;0;0;0;0;0
462;1493185823;1493114093.sql;1493185823.sql;130;130;785;785;0;0;0;0;0;0;0;0
463;1493268646;1493185823.sql;1493268646.sql;130;130;785;785;0;0;0;0;0;0;0;0
464;1493281477;1493268646.sql;1493281477.sql;130;130;785;785;0;0;0;0;0;0;0;0
465;1493303050;1493281477.sql;1493303050.sql;130;130;785;785;0;0;0;0;0;0;0;0
466;1493960727;1493303050.sql;1493960727.sql;130;130;785;785;0;0;0;0;1;0;0;0
467;1493993327;1493960727.sql;1493993327.sql;130;130;785;785;0;0;0;0;1;0;0;0
468;1494176582;1493993327.sql;1494176582.sql;130;130;785;785;0;0;0;0;1;0;0;0
469;1494268231;1494176582.sql;1494268231.sql;130;130;785;785;0;0;0;0;0;0;0;0
470;1494268252;1494268231.sql;1494268252.sql;130;130;785;785;0;0;0;0;0;0;0;0
471;1494313414;1494268252.sql;1494313414.sql;130;130;785;785;0;0;0;0;1;0;0;0
472;1494353073;1494313414.sql;1494353073.sql;130;130;785;785;0;0;0;0;0;0;0;0
473;1494557918;1494353073.sql;1494557918.sql;130;130;785;785;0;0;0;0;1;0;0;0
474;1494960175;1494557918.sql;1494960175.sql;130;130;785;785;0;0;0;0;1;0;0;0
475;1494962532;1494960175.sql;1494962532.sql;130;130;785;785;0;0;0;0;1;0;0;0
476;1496387227;1494962532.sql;1496387227.sql;130;130;785;785;0;0;0;0;0;0;0;0
477;1496503329;1496387227.sql;1496503329.sql;130;130;785;785;0;0;0;0;0;0;0;0
478;1496504219;1496503329.sql;1496504219.sql;130;130;785;785;0;0;0;0;0;0;0;0
479;1496579354;1496504219.sql;1496579354.sql;130;130;785;785;0;0;0;0;1;0;0;0
480;1496926013;1496579354.sql;1496926013.sql;130;130;785;785;0;0;0;0;0;0;0;0
481;1497206302;1496926013.sql;1497206302.sql;130;130;785;785;0;0;0;0;0;0;0;0
482;1497215492;1497206302.sql;1497215492.sql;130;130;785;787;1;1;0;0;0;0;5;3
483;1497274498;1497215492.sql;1497274498.sql;130;130;787;787;0;0;0;0;0;0;0;0
484;1497424008;1497274498.sql;1497424008.sql;130;130;787;787;0;0;0;0;0;0;0;0
485;1497873047;1497424008.sql;1497873047.sql;130;130;787;787;0;0;0;0;0;0;0;0
486;1497876541;1497873047.sql;1497876541.sql;130;130;787;787;0;0;0;0;0;0;0;0
487;1497878130;1497876541.sql;1497878130.sql;130;130;787;787;0;0;0;0;0;0;0;0
488;1498146046;1497878130.sql;1498146046.sql;130;131;787;790;1;0;0;0;0;0;3;0
489;1498322971;1498146046.sql;1498322971.sql;131;131;790;790;0;0;0;0;0;0;0;0
490;1498500702;1498322971.sql;1498500702.sql;131;131;790;790;0;0;0;0;0;0;0;0
491;1498921983;1498500702.sql;1498921983.sql;131;131;790;790;0;0;0;0;0;0;0;0
492;1498946574;1498921983.sql;1498946574.sql;131;131;790;790;0;0;0;0;0;0;0;0
493;1501055612;1498946574.sql;1501055612.sql;131;131;790;790;0;0;0;0;0;0;0;0
494;1501096637;1501055612.sql;1501096637.sql;131;131;790;790;0;0;0;0;2;0;0;0
495;1501174674;1501096637.sql;1501174674.sql;131;131;790;790;0;0;0;0;0;0;0;0
496;1501252704;1501174674.sql;1501252704.sql;131;132;790;798;1;0;0;0;2;0;8;0
497;1501252724;1501252704.sql;1501252724.sql;132;132;798;798;0;0;0;0;2;0;0;0
498;1501951545;1501252724.sql;1501951545.sql;132;132;798;798;0;0;0;0;0;0;0;0
499;1503466218;1501951545.sql;1503466218.sql;132;132;798;799;0;0;1;0;0;0;0;0
500;1505384462;1503466218.sql;1505384462.sql;132;133;799;805;1;0;0;1;0;0;7;0
501;1505540626;1505384462.sql;1505540626.sql;133;133;805;803;0;0;1;3;0;0;0;0
502;1505548036;1505540626.sql;1505548036.sql;133;133;803;803;0;0;0;0;1;0;0;0
503;1505802783;1505548036.sql;1505802783.sql;133;133;803;803;1;1;0;0;0;0;5;5
504;1505839184;1505802783.sql;1505839184.sql;133;133;803;803;0;0;0;0;59;0;0;0
505;1506141575;1505839184.sql;1506141575.sql;133;134;803;808;1;0;1;1;0;0;5;0
506;1506154914;1506141575.sql;1506154914.sql;134;135;808;813;1;0;0;0;0;0;5;0
507;1506188249;1506154914.sql;1506188249.sql;135;135;813;813;0;0;0;0;0;0;0;0
508;1506237200;1506188249.sql;1506237200.sql;135;135;813;818;0;0;5;0;0;0;0;0
509;1506509042;1506237200.sql;1506509042.sql;135;135;818;818;0;0;0;0;0;0;0;0
510;1507622966;1506509042.sql;1507622966.sql;135;135;818;818;0;0;0;0;0;0;0;0
511;1507702755;1507622966.sql;1507702755.sql;135;135;818;818;0;0;0;0;0;0;0;0
512;1507916360;1507702755.sql;1507916360.sql;135;135;818;819;0;0;1;0;1;0;0;0
513;1507949732;1507916360.sql;1507949732.sql;135;135;819;819;0;0;0;0;61;0;0;0
514;1507951341;1507949732.sql;1507951341.sql;135;135;819;819;0;0;0;0;2;0;0;0
515;1508341852;1507951341.sql;1508341852.sql;135;135;819;819;0;0;0;0;0;0;0;0
